Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Total_Holding_Cost,Total_Backlog_Cost,Total_Ordering_Cost
1,102955.4264,100.0,0,866.0083,87084.1527,0.0,15871.2737
2,101851.7996,100.0,0,868.9942,87354.1545,0.0,14497.6452
3,106449.1803,100.0,0,866.292,87299.5684,0.0,19149.6119
4,103240.1063,100.0,0,869.2279,87482.9763,0.0,15757.1301
5,97558.2885,100.0,0,872.0253,87568.7078,0.0,9989.5807
