Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Total_Holding_Cost,Total_Backlog_Cost,Total_Ordering_Cost
1,66247.0528,100.0,0,1364.1642,49209.6139,131.4435,16905.9955
2,67275.3553,100.0,0,1359.8656,48930.0813,66.6908,18278.5832
3,64852.6497,100.0,0,1360.4446,49081.714,60.9741,15709.9616
4,65784.6678,100.0,0,1369.4755,49379.5251,40.0464,16365.0963
5,64686.3254,100.0,0,1369.9126,49282.1496,2.6209,15401.5548
