Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Total_Holding_Cost,Total_Backlog_Cost,Total_Ordering_Cost
1,102987.882,100.0,0,4056.5205,99699.3281,0.0,3288.5539
2,102536.5925,100.0,0,4043.377,99252.8438,0.0,3283.7488
3,102956.0633,100.0,0,4055.2307,99684.0625,0.0,3272.0008
4,102686.7863,100.0,0,4050.3867,99425.5781,0.0,3261.2082
5,103119.9413,100.0,0,4061.1494,99853.1641,0.0,3266.7772
