Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,215366.4576,68.9153,1046,719.3629,132.3343,100.0,133210.0606,42766.4396,39389.9574
