Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,92367.6369,81.6954,1721,73.0736,1231.2087,99.7067,52071.8527,14227.5444,26068.2398
