Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,81337.9129,85.1509,1269,81.0581,1035.2642,99.92,56240.0274,2909.8671,22188.0184
