Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,623189.0226,65.7839,969,6903.7503,93.9061,100.0,248666.7455,37727.1123,336795.1647
