Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,646909.8697,55.8616,1250,6938.3235,114.1771,100.0,238426.7523,71106.3151,337376.8023
