Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,619323.6634,54.4629,1704,6836.2064,276.8566,87.1111,226572.2886,54730.5454,338020.8294
