Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Inventory_Turnover,OSA,Total_Holding,Total_Backlog,Total_Ordering
1,86787.3169,80.3661,665,149.5181,106.164,100.0,54703.0481,22056.8475,10027.4213
