Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Total_Holding_Cost,Total_Backlog_Cost,Total_Ordering_Cost
1,89742.3722,100.0,0,866.4769,85232.6835,0.0,4509.6887
2,90851.3081,100.0,0,875.2281,86359.1573,0.0,4492.1508
3,90396.203,100.0,0,869.388,85845.9296,0.0,4550.2734
4,90690.2109,100.0,0,871.7315,86176.35,0.0,4513.8609
5,90137.4388,100.0,0,866.2306,85657.0332,0.0,4480.4056
